2.61446834,-0.65361708,9.03332329,0.38240165,0.03665191,0.04309563,0.46686932,-0.40701428,0.07330383,9.42674862,0.39108545,0.6208742416804246
2.61446834,-0.65361708,9.03332329,0.36651915,0.0439823,0.04309563,0.46686932,-0.40701428,0.06719518,9.42674862,0.3752145,0.6208742416804246
2.61446834,-0.65361708,9.03332329,0.36651915,0.0439823,-0.031124622,0.28491,-0.4213795,0.06719518,9.42674862,0.3752145,0.5096107681249225
2.64080453,-0.67516488,9.14345646,0.36651915,0.0439823,-0.031124622,0.28491,-0.4213795,0.06719518,9.54109492,0.3752145,0.5096107681249225
2.64080453,-0.67516488,9.14345646,0.36041048,0.05864307,-0.031124622,0.28491,-0.4213795,0.05131268,9.54109492,0.368738,0.5096107681249225
2.64080453,-0.67516488,9.14345646,0.36041048,0.05864307,-0.10295067,0.23702596,-0.34237084,0.05131268,9.54109492,0.368738,0.4289498075542422
2.64559293,-0.67277068,9.14106178,0.36041048,0.05864307,-0.10295067,0.23702596,-0.34237084,0.05131268,9.5399577,0.368738,0.4289498075542422
2.64559293,-0.67277068,9.14106178,0.34574974,0.06841691,-0.10295067,0.23702596,-0.34237084,0.04031711,9.5399577,0.35475234,0.4289498075542422
2.64559293,-0.67277068,9.14106178,0.34574974,0.06841691,-0.076614454,0.18195933,-0.23463176,0.04031711,9.5399577,0.35475234,0.3066448050570815
2.67671752,-0.65601128,9.23443604,0.34574974,0.06841691,-0.076614454,0.18195933,-0.23463176,0.04031711,9.63690699,0.35475234,0.3066448050570815
2.67671752,-0.65601128,9.23443604,0.30176744,0.06597345,-0.076614454,0.18195933,-0.23463176,0.03298672,9.63690699,0.31065126,0.3066448050570815
2.67671752,-0.65601128,9.23443604,0.30176744,0.06597345,-0.06703765,0.15322891,-0.24181437,0.03298672,9.63690699,0.31065126,0.2940192797231956
2.67671752,-0.66079968,9.31583881,0.30176744,0.06597345,-0.06703765,0.15322891,-0.24181437,0.03298672,9.71526251,0.31065126,0.2940192797231956
2.67671752,-0.66079968,9.31583881,0.23335053,0.05986479,-0.06703765,0.15322891,-0.24181437,0.02565634,9.71526251,0.2422695,0.2940192797231956
2.67671752,-0.66079968,9.31583881,0.23335053,0.05986479,-0.031124622,0.1340753,-0.15322891,0.02565634,9.71526251,0.2422695,0.20597093565166114
2.61686254,-0.67995328,9.23682976,0.23335053,0.05986479,-0.031124622,0.1340753,-0.15322891,0.02565634,9.62441323,0.2422695,0.20597093565166114
2.61686254,-0.67995328,9.23682976,0.16982053,0.04642576,-0.031124622,0.1340753,-0.15322891,0.02565634,9.62441323,0.17791181,0.20597093565166114
2.61686254,-0.67995328,9.23682976,0.16982053,0.04642576,-0.02633622,0.10534488,-0.074220255,0.02565634,9.62441323,0.17791181,0.13152864984609453
