-9.47864437,-1.83635271,0.9696517,0.14294247,-0.02932153,0.21787235,-0.47644615,-0.16998832,-0.01099557,9.70345891,0.14633252,0.5507860979550014
-9.47864437,-1.83635271,0.9696517,0.16371189,-0.02932153,0.21787235,-0.47644615,-0.16998832,-0.0158825,9.70345891,0.1670736,0.5507860979550014
-9.47864437,-1.83635271,0.9696517,0.16371189,-0.02932153,0.16519992,-0.21547815,-0.21787235,-0.0158825,9.70345891,0.1670736,0.348123841840787
-9.52413464,-1.7669208,0.92655605,0.16371189,-0.02932153,0.16519992,-0.21547815,-0.21787235,-0.0158825,9.730861,0.1670736,0.348123841840787
-9.52413464,-1.7669208,0.92655605,0.18570304,-0.02932153,0.16519992,-0.21547815,-0.21787235,-0.0158825,9.730861,0.18867333,0.348123841840787
-9.52413464,-1.7669208,0.92655605,0.18570304,-0.02932153,0.1388637,-0.2825158,-0.10295067,-0.0158825,9.730861,0.18867333,0.33120558694454233
-9.52652836,-1.7669208,0.91697925,0.18570304,-0.02932153,0.1388637,-0.2825158,-0.10295067,-0.0158825,9.73229688,0.18867333,0.33120558694454233
-9.52652836,-1.7669208,0.91697925,0.20402899,-0.03054326,0.1388637,-0.2825158,-0.10295067,-0.01466077,9.73229688,0.20682277,0.33120558694454233
-9.52652836,-1.7669208,0.91697925,0.20402899,-0.03054326,0.090979666,-0.18674773,-0.1412579,-0.01466077,9.73229688,0.20682277,0.2512086932918858
-9.52413464,-1.7717092,0.85473001,0.20402899,-0.03054326,0.090979666,-0.18674773,-0.1412579,-0.01466077,9.72515591,0.20682277,0.2512086932918858
-9.52413464,-1.7717092,0.85473001,0.20769419,-0.03543019,0.090979666,-0.18674773,-0.1412579,-0.01099557,9.72515591,0.21098122,0.2512086932918858
-9.52413464,-1.7717092,0.85473001,0.20769419,-0.03543019,0.08619126,-0.16519992,-0.14604631,-0.01099557,9.72515591,0.21098122,0.2367476964768399
-9.47146225,-1.75016141,0.91697925,0.20769419,-0.03543019,0.08619126,-0.16519992,-0.14604631,-0.01099557,9.67535597,0.21098122,0.2367476964768399
-9.47146225,-1.75016141,0.91697925,0.19181168,-0.03787364,0.08619126,-0.16519992,-0.14604631,-0.00855211,9.67535597,0.195702,0.2367476964768399
-9.47146225,-1.75016141,0.91697925,0.19181168,-0.03787364,0.08619126,-0.15322891,-0.20350714,-0.00855211,9.67535597,0.195702,0.26892970794145543
-9.46188545,-1.73579621,1.03668928,0.19181168,-0.03787364,0.08619126,-0.15322891,-0.20350714,-0.00855211,9.67548394,0.195702,0.26892970794145543
-9.46188545,-1.73579621,1.03668928,0.17226399,-0.04520403,0.08619126,-0.15322891,-0.20350714,-0.00488692,9.67548394,0.17816332,0.26892970794145543
-9.46188545,-1.73579621,1.03668928,0.17226399,-0.04520403,0.1364695,-0.11731588,-0.1364695,-0.00488692,9.67548394,0.17816332,0.22585584748655413
-9.51934624,-1.74537301,1.03429508,0.17226399,-0.04520403,0.1364695,-0.11731588,-0.1364695,-0.00488692,9.73314163,0.17816332,0.22585584748655413
-9.51934624,-1.74537301,1.03429508,0.14660765,-0.05375614,0.1364695,-0.11731588,-0.1364695,-0.00244346,9.73314163,0.15617137,0.22585584748655413
-9.51934624,-1.74537301,1.03429508,0.14660765,-0.05375614,0.1436521,-0.088585466,-0.011971008,-0.00244346,9.73314163,0.15617137,0.1691940147970748
-9.57441235,-1.75494981,1.03190088,0.14660765,-0.05375614,0.1436521,-0.088585466,-0.011971008,-0.00244346,9.78846464,0.15617137,0.1691940147970748
-9.57441235,-1.75494981,1.03190088,0.14660765,-0.05375614,0.1436521,-0.088585466,-0.011971008,-0.00244346,9.78846464,0.15617137,0.1691940147970748
-9.57441235,-1.75494981,1.03190088,0.14660765,-0.05375614,0.08379706,-0.088585466,-0.01436521,-0.00244346,9.78846464,0.15617137,0.1227831068723154
-9.62469101,-1.769315,0.9576807,0.14660765,-0.05375614,0.08379706,-0.088585466,-0.01436521,-0.00244346,9.83271605,0.15617137,0.1227831068723154
-9.62469101,-1.769315,0.9576807,0.11484267,-0.05864307,0.08379706,-0.088585466,-0.01436521,-0.00122173,9.83271605,0.1289548,0.1227831068723154
-9.62469101,-1.769315,0.9576807,0.11484267,-0.05864307,0.02873042,-0.090979666,-0.016759412,-0.00122173,9.83271605,0.1289548,0.09686905850996157
-9.64623833,-1.78368032,0.85951841,0.11484267,-0.05864307,0.02873042,-0.090979666,-0.016759412,-0.00122173,9.84734488,0.1289548,0.09686905850996157
-9.64623833,-1.78368032,0.85951841,0.09285152,-0.06108652,0.02873042,-0.090979666,-0.016759412,-0.00122173,9.84734488,0.11115062,0.09686905850996157
-9.64623833,-1.78368032,0.85951841,0.09285152,-0.06108652,-0.021547815,-0.10055647,-0.095768064,-0.00122173,9.84734488,0.11115062,0.14052556424476892
