-2.06619596,-0.24899697,9.33020401,0.05131268,0.00122173,0.0,-0.34476504,-0.21787235,-0.05742133,9.55949121,0.07701749,0.4078373357740609
-2.06619596,-0.24899697,9.33020401,0.05131268,0.00122173,0.047884032,-0.4357447,-0.22266077,-0.05742133,9.55949121,0.07701749,0.4916748344777612
-2.06619596,-0.24899697,9.33020401,0.05131268,0.00122173,0.12689269,-0.24660277,-0.10534488,-0.05742133,9.55949121,0.07701749,0.29666854357709016
-2.06619596,-0.24899697,9.33020401,0.05131268,0.00122173,0.12689269,-0.22505496,-0.090979666,-0.05742133,9.55949121,0.07701749,0.27391383733152125
-2.06619596,-0.24899697,9.33020401,0.05131268,0.00122173,0.1412579,-0.18914193,-0.02873042,-0.05742133,9.55949121,0.07701749,0.23781063872101646
-2.06619596,-0.24899697,9.33020401,0.05131268,0.00122173,0.15562311,-0.16519992,0.074220255,-0.05742133,9.55949121,0.07701749,0.23878486507618618
-2.06619596,-0.24899697,9.33020401,0.05131268,0.00122173,0.093373865,-0.16759412,0.04070143,-0.05742133,9.55949121,0.07701749,0.19612005022249418
-2.06619596,-0.24899697,9.33020401,0.05131268,0.00122173,0.04309563,-0.17477672,-0.090979666,-0.05742133,9.55949121,0.07701749,0.2016963906363129
-2.06619596,-0.24899697,9.33020401,0.05131268,0.00122173,0.05746084,-0.15562311,-0.1388637,-0.05742133,9.55949121,0.07701749,0.21634099597342518
-2.06619596,-0.24899697,9.33020401,0.05131268,0.00122173,0.08140286,-0.12210429,-0.107739076,-0.05742133,9.55949121,0.07701749,0.18205381389029146
-2.06619596,-0.24899697,9.33020401,0.05131268,0.00122173,0.12210429,-0.088585466,-0.019153614,-0.05742133,9.55949121,0.07701749,0.15206479758978023
-2.06619596,-0.24899697,9.33020401,0.05131268,0.00122173,0.1388637,-0.06943185,0.08379706,-0.05742133,9.55949121,0.07701749,0.17642521195229746
-2.06619596,-0.24899697,9.33020401,0.05131268,0.00122173,0.11252748,-0.07182605,0.10055647,-0.05742133,9.55949121,0.07701749,0.16713174205505027
-2.06619596,-0.24899697,9.33020401,0.05131268,0.00122173,0.059855044,-0.076614454,0.031124622,-0.05742133,9.55949121,0.07701749,0.10208399958712455
-2.06619596,-0.24899697,9.33020401,0.05131268,0.00122173,0.033518825,-0.079008654,-0.074220255,-0.05742133,9.55949121,0.07701749,0.11346596509449934
-2.06619596,-0.24899697,9.33020401,0.05131268,0.00122173,0.050278235,-0.06464344,-0.11971009,-0.05742133,9.55949121,0.07701749,0.14504199642885332
-2.06619596,-0.24899697,9.33020401,0.05131268,0.00122173,0.08619126,-0.033518825,-0.074220255,-0.05742133,9.55949121,0.07701749,0.11857947145192296
-2.06619596,-0.24899697,9.33020401,0.05131268,0.00122173,0.12689269,-0.0023942017,0.02873042,-0.05742133,9.55949121,0.07701749,0.13012656527520605
